activeKilocalories,activeTimeInSeconds,activityStressDurationInSeconds,activityType,averageHeartRateInBeatsPerMinute,averageStressLevel,bmrKilocalories,date,distanceInMeters,durationInSeconds,floorsClimbed,floorsClimbedGoal,highStressDurationInSeconds,intensityDurationGoalInSeconds,lowStressDurationInSeconds,maxHeartRateInBeatsPerMinute,maxStressLevel,mediumStressDurationInSeconds,minHeartRateInBeatsPerMinute,moderateIntensityDurationInSeconds,id,restStressDurationInSeconds,restingHeartRateInBeatsPerMinute,startTimeInSeconds,startTimeOffsetInSeconds,steps,stepsGoal,stressDurationInSeconds,stressQualifier,summaryId,vigorousIntensityDurationInSeconds
41.0,860.0,900.0,WALKING,102.0,-1.0,602.0,,840.0,31860.0,0.0,20.0,,9000.0,,108.0,,,84.0,0.0,1102_mrw_dailies_6,,84.0,1648742400.0,28800.0,1195.0,12000.0,,unknown,x43c7916-6245d000-7c74-6,0.0
110.0,2927.0,2640.0,WALKING,79.0,22.0,874.0,,2467.0,46260.0,1.0,20.0,180.0,9000.0,1920.0,123.0,88.0,1020.0,54.0,0.0,1102_mrw_dailies_6,7620.0,67.0,1648742400.0,28800.0,3509.0,12000.0,3120.0,unknown,x43c7916-6245d000-b4b4-6,0.0
260.0,5992.0,5220.0,WALKING,82.0,32.0,1147.0,,5133.0,60720.0,5.0,20.0,540.0,9000.0,5040.0,137.0,90.0,4560.0,54.0,0.0,1102_mrw_dailies_6,10080.0,67.0,1648742400.0,28800.0,7300.0,12000.0,10140.0,unknown,x43c7916-6245d000-ed30-6,0.0
356.0,7897.0,6900.0,WALKING,87.0,33.0,1633.0,,6247.0,86400.0,12.0,20.0,900.0,9000.0,5700.0,145.0,99.0,4860.0,54.0,0.0,1102_mrw_dailies_6,10620.0,67.0,1648742400.0,28800.0,8885.0,12000.0,11460.0,calm_awake,x43c7916-6245d000-15180-6,0.0
0.0,0.0,,WALKING,,-1.0,58.0,,0.0,3120.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1648828800.0,28800.0,0.0,12000.0,,unknown,x43c7916-62472180-c30-6,0.0
2.0,60.0,360.0,WALKING,77.0,6.0,553.0,,25.0,29280.0,0.0,20.0,,9000.0,,94.0,19.0,,60.0,0.0,1102_mrw_dailies_6,240.0,78.0,1648828800.0,28800.0,35.0,12000.0,,unknown,x43c7916-62472180-7260-6,0.0
85.0,1615.0,2400.0,WALKING,73.0,12.0,825.0,,1465.0,43680.0,2.0,20.0,120.0,9000.0,1020.0,137.0,92.0,600.0,51.0,0.0,1102_mrw_dailies_6,10140.0,58.0,1648828800.0,28800.0,2084.0,12000.0,1740.0,unknown,x43c7916-62472180-aaa0-6,0.0
171.0,3824.0,4620.0,WALKING,82.0,16.0,1369.0,,3485.0,72480.0,7.0,20.0,240.0,9000.0,2220.0,137.0,94.0,1020.0,51.0,0.0,1102_mrw_dailies_6,11640.0,58.0,1648828800.0,28800.0,4957.0,12000.0,3480.0,unknown,x43c7916-62472180-11b20-6,0.0
171.0,3824.0,4620.0,WALKING,82.0,16.0,1432.0,,3485.0,75780.0,7.0,20.0,240.0,9000.0,2220.0,137.0,94.0,1020.0,51.0,0.0,1102_mrw_dailies_6,11640.0,58.0,1648828800.0,28800.0,4957.0,12000.0,3480.0,unknown,x43c7916-62472180-12804-6,0.0
0.0,0.0,,WALKING,,-1.0,71.0,,0.0,3780.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1648915200.0,28800.0,0.0,12000.0,,unknown,x43c7916-62487300-ec4-6,0.0
171.0,3824.0,4620.0,WALKING,82.0,16.0,1633.0,,3485.0,86400.0,7.0,20.0,240.0,9000.0,2220.0,137.0,94.0,1020.0,51.0,0.0,1102_mrw_dailies_6,11640.0,58.0,1648828800.0,28800.0,4957.0,12000.0,3480.0,unknown,x43c7916-62472180-15180-6,0.0
1.0,60.0,60.0,WALKING,62.0,11.0,606.0,,29.0,32100.0,0.0,20.0,,9000.0,60.0,75.0,35.0,,53.0,0.0,1102_mrw_dailies_6,240.0,53.0,1648915200.0,28800.0,41.0,12000.0,60.0,unknown,x43c7916-62487300-7d64-6,0.0
209.0,2368.0,3480.0,WALKING,90.0,65.0,878.0,,2424.0,46500.0,1.0,20.0,4860.0,9000.0,1140.0,131.0,98.0,3180.0,46.0,0.0,1102_mrw_dailies_6,1260.0,59.0,1648915200.0,28800.0,3447.0,12000.0,9180.0,unknown,x43c7916-62487300-b5a4-6,0.0
501.0,8244.0,8280.0,WALKING,93.0,66.0,1151.0,,7098.0,60900.0,9.0,20.0,7680.0,9000.0,1200.0,143.0,98.0,5820.0,46.0,600.0,1102_mrw_dailies_6,2160.0,59.0,1648915200.0,28800.0,10095.0,12000.0,14700.0,unknown,x43c7916-62487300-ede4-6,0.0
541.0,9047.0,9480.0,WALKING,91.0,66.0,1633.0,,8143.0,86400.0,12.0,20.0,7740.0,9000.0,1200.0,143.0,98.0,5820.0,46.0,600.0,1102_mrw_dailies_6,2160.0,59.0,1648915200.0,28800.0,11581.0,12000.0,14760.0,unknown,x43c7916-62487300-15180-6,0.0
0.0,0.0,,WALKING,,-1.0,62.0,,0.0,3300.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649001600.0,28800.0,0.0,12000.0,,unknown,x43c7916-6249c480-ce4-6,0.0
4.0,60.0,120.0,WALKING,101.0,-1.0,532.0,,17.0,28200.0,0.0,20.0,,9000.0,,102.0,,,100.0,0.0,1102_mrw_dailies_6,,100.0,1649001600.0,28800.0,24.0,12000.0,,unknown,x43c7916-6249c480-6e28-6,0.0
235.0,6720.0,4800.0,WALKING,89.0,47.0,805.0,,4704.0,42600.0,11.0,20.0,780.0,9000.0,1200.0,129.0,96.0,1140.0,55.0,0.0,1102_mrw_dailies_6,1080.0,55.0,1649001600.0,28800.0,6690.0,12000.0,3120.0,unknown,x43c7916-6249c480-a668-6,0.0
329.0,8707.0,6720.0,WALKING,97.0,43.0,1349.0,,6427.0,71400.0,17.0,20.0,960.0,9000.0,1740.0,151.0,96.0,1560.0,46.0,0.0,1102_mrw_dailies_6,1800.0,51.0,1649001600.0,28800.0,9141.0,12000.0,4260.0,unknown,x43c7916-6249c480-116e8-6,0.0
400.0,10151.0,7980.0,WALKING,98.0,43.0,1485.0,,8059.0,78600.0,19.0,20.0,960.0,9000.0,1740.0,151.0,96.0,1560.0,46.0,0.0,1102_mrw_dailies_6,1800.0,51.0,1649001600.0,28800.0,11528.0,12000.0,4260.0,unknown,x43c7916-6249c480-13308-6,0.0
472.0,11950.0,9480.0,WALKING,96.0,42.0,1579.0,,9807.0,83580.0,20.0,20.0,1080.0,9000.0,3360.0,151.0,96.0,2220.0,46.0,0.0,1102_mrw_dailies_6,2400.0,51.0,1649001600.0,28800.0,14134.0,12000.0,6660.0,unknown,x43c7916-6249c480-1467c-6,0.0
474.0,12010.0,9600.0,WALKING,96.0,42.0,1581.0,,9846.0,83700.0,20.0,20.0,1080.0,9000.0,3360.0,151.0,96.0,2220.0,46.0,0.0,1102_mrw_dailies_6,2400.0,51.0,1649001600.0,28800.0,14189.0,12000.0,6660.0,unknown,x43c7916-6249c480-146f4-6,0.0
478.0,12059.0,9720.0,WALKING,96.0,42.0,1586.0,,9912.0,83940.0,23.0,20.0,1080.0,9000.0,3360.0,151.0,96.0,2220.0,46.0,0.0,1102_mrw_dailies_6,2400.0,51.0,1649001600.0,28800.0,14283.0,12000.0,6660.0,unknown,x43c7916-6249c480-147e4-6,0.0
478.0,12059.0,9720.0,WALKING,96.0,42.0,1633.0,,9912.0,86400.0,23.0,20.0,1080.0,9000.0,3360.0,151.0,96.0,2220.0,46.0,0.0,1102_mrw_dailies_6,2400.0,51.0,1649001600.0,28800.0,14283.0,12000.0,6660.0,unknown,x43c7916-6249c480-15180-6,0.0
0.0,0.0,,WALKING,,-1.0,226.0,,0.0,12000.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649088000.0,28800.0,0.0,12000.0,,unknown,x43c7916-624b1600-2ee0-6,0.0
0.0,15.0,,WALKING,95.0,77.0,703.0,,9.0,37200.0,0.0,20.0,120.0,9000.0,,95.0,81.0,60.0,95.0,0.0,1102_mrw_dailies_6,,95.0,1649088000.0,28800.0,13.0,12000.0,180.0,unknown,x43c7916-624b1600-9150-6,0.0
283.0,6380.0,4380.0,WALKING,93.0,61.0,975.0,,4079.0,51600.0,3.0,20.0,2100.0,9000.0,1080.0,144.0,99.0,2700.0,58.0,0.0,1102_mrw_dailies_6,840.0,71.0,1649088000.0,28800.0,5801.0,12000.0,5880.0,unknown,x43c7916-624b1600-c990-6,0.0
395.0,8995.0,6960.0,WALKING,94.0,62.0,1247.0,,6239.0,66000.0,7.0,20.0,2340.0,9000.0,1080.0,149.0,99.0,2940.0,58.0,0.0,1102_mrw_dailies_6,840.0,71.0,1649088000.0,28800.0,8874.0,12000.0,6360.0,unknown,x43c7916-624b1600-101d0-6,0.0
395.0,8995.0,6960.0,WALKING,97.0,62.0,1633.0,,6239.0,86400.0,7.0,20.0,2340.0,9000.0,1080.0,149.0,99.0,2940.0,58.0,0.0,1102_mrw_dailies_6,840.0,66.0,1649088000.0,28800.0,8874.0,12000.0,6360.0,unknown,x43c7916-624b1600-15180-6,0.0
0.0,0.0,,WALKING,,-1.0,159.0,,0.0,8460.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649174400.0,28800.0,0.0,12000.0,,unknown,x43c7916-624c6780-210c-6,0.0
2.0,59.0,120.0,WALKING,89.0,-1.0,582.0,,42.0,30840.0,0.0,20.0,,9000.0,,89.0,,,89.0,0.0,1102_mrw_dailies_6,,89.0,1649174400.0,28800.0,60.0,12000.0,,unknown,x43c7916-624c6780-7878-6,0.0
90.0,2191.0,1680.0,WALKING,78.0,27.0,856.0,,1940.0,45300.0,0.0,20.0,420.0,9000.0,2460.0,120.0,90.0,840.0,57.0,0.0,1102_mrw_dailies_6,6600.0,67.0,1649174400.0,28800.0,2759.0,12000.0,3720.0,unknown,x43c7916-624c6780-b0f4-6,0.0
263.0,6407.0,7440.0,WALKING,79.0,29.0,1400.0,,5160.0,74100.0,2.0,20.0,1080.0,9000.0,8100.0,123.0,93.0,3360.0,56.0,0.0,1102_mrw_dailies_6,16020.0,67.0,1649174400.0,28800.0,7289.0,12000.0,12540.0,calm_awake,x43c7916-624c6780-12174-6,0.0
0.0,0.0,,WALKING,,-1.0,40.0,,0.0,2160.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649260800.0,28800.0,0.0,12000.0,,unknown,x43c7916-624db900-870-6,0.0
330.0,7498.0,8880.0,WALKING,80.0,29.0,1633.0,,6244.0,86400.0,6.0,20.0,1200.0,9000.0,8400.0,140.0,93.0,3600.0,56.0,0.0,1102_mrw_dailies_6,16620.0,67.0,1649174400.0,28800.0,8830.0,12000.0,13200.0,calm_awake,x43c7916-624c6780-15180-6,0.0
0.0,60.0,60.0,WALKING,,-1.0,582.0,,8.0,30840.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649260800.0,28800.0,11.0,12000.0,,unknown,x43c7916-624db900-7878-6,0.0
96.0,2872.0,2340.0,WALKING,78.0,26.0,855.0,,2527.0,45240.0,0.0,20.0,540.0,9000.0,2040.0,106.0,91.0,900.0,58.0,0.0,1102_mrw_dailies_6,5700.0,70.0,1649260800.0,28800.0,3594.0,12000.0,3480.0,unknown,x43c7916-624db900-b0b8-6,0.0
224.0,6372.0,5520.0,WALKING,81.0,34.0,1127.0,,5636.0,59640.0,3.0,20.0,960.0,9000.0,6360.0,122.0,97.0,3360.0,58.0,0.0,1102_mrw_dailies_6,8100.0,70.0,1649260800.0,28800.0,8016.0,12000.0,10680.0,unknown,x43c7916-624db900-e8f8-6,0.0
0.0,0.0,,WALKING,,-1.0,39.0,,0.0,2100.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649347200.0,28800.0,0.0,12000.0,,unknown,x43c7916-624f0a80-834-6,0.0
270.0,7690.0,7020.0,WALKING,79.0,29.0,1633.0,,6884.0,86400.0,7.0,20.0,1020.0,9000.0,6900.0,122.0,97.0,3600.0,50.0,0.0,1102_mrw_dailies_6,12960.0,53.0,1649260800.0,28800.0,9791.0,12000.0,11520.0,calm_awake,x43c7916-624db900-15180-6,0.0
0.0,60.0,,WALKING,47.0,3.0,518.0,,13.0,27420.0,0.0,20.0,,9000.0,,47.0,3.0,,47.0,0.0,1102_mrw_dailies_6,60.0,47.0,1649347200.0,28800.0,18.0,12000.0,,unknown,x43c7916-624f0a80-6b1c-6,0.0
79.0,2156.0,1980.0,WALKING,75.0,42.0,790.0,,1869.0,41820.0,0.0,20.0,180.0,9000.0,5220.0,112.0,92.0,3300.0,47.0,0.0,1102_mrw_dailies_6,2040.0,64.0,1649347200.0,28800.0,2658.0,12000.0,8700.0,unknown,x43c7916-624f0a80-a35c-6,0.0
228.0,5851.0,6060.0,WALKING,77.0,48.0,1334.0,,5209.0,70620.0,6.0,20.0,1440.0,9000.0,12600.0,123.0,92.0,12060.0,47.0,0.0,1102_mrw_dailies_6,3660.0,64.0,1649347200.0,28800.0,7409.0,12000.0,26100.0,stressful_awake,x43c7916-624f0a80-113dc-6,0.0
228.0,5851.0,6060.0,WALKING,77.0,48.0,1633.0,,5209.0,86400.0,6.0,20.0,1440.0,9000.0,12600.0,123.0,92.0,12060.0,47.0,0.0,1102_mrw_dailies_6,3660.0,64.0,1649347200.0,28800.0,7409.0,12000.0,26100.0,stressful_awake,x43c7916-624f0a80-15180-6,0.0
0.0,0.0,,WALKING,,-1.0,247.0,,0.0,13080.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649433600.0,28800.0,0.0,12000.0,,unknown,x43c7916-62505c00-3318-6,0.0
1.0,60.0,60.0,WALKING,90.0,65.0,587.0,,11.0,31080.0,0.0,20.0,,9000.0,,90.0,65.0,60.0,90.0,0.0,1102_mrw_dailies_6,,90.0,1649433600.0,28800.0,15.0,12000.0,60.0,unknown,x43c7916-62505c00-7968-6,0.0
180.0,3921.0,1800.0,WALKING,89.0,66.0,859.0,,2275.0,45480.0,4.0,20.0,2940.0,9000.0,180.0,152.0,99.0,1260.0,55.0,0.0,1102_mrw_dailies_6,1080.0,71.0,1649433600.0,28800.0,3236.0,12000.0,4380.0,unknown,x43c7916-62505c00-b1a8-6,0.0
0.0,0.0,,WALKING,,-1.0,43.0,,0.0,2280.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649520000.0,28800.0,0.0,12000.0,,unknown,x43c7916-6251ad80-8e8-6,0.0
180.0,3921.0,1800.0,WALKING,89.0,66.0,1633.0,,2275.0,86400.0,4.0,20.0,2940.0,9000.0,180.0,152.0,99.0,1260.0,55.0,0.0,1102_mrw_dailies_6,1080.0,66.0,1649433600.0,28800.0,3236.0,12000.0,4380.0,unknown,x43c7916-62505c00-15180-6,0.0
25.0,568.0,300.0,WALKING,89.0,65.0,478.0,,473.0,25320.0,0.0,20.0,240.0,9000.0,120.0,105.0,85.0,120.0,73.0,0.0,1102_mrw_dailies_6,,73.0,1649520000.0,28800.0,673.0,12000.0,480.0,unknown,x43c7916-6251ad80-62e8-6,0.0
1013.0,13781.0,16860.0,WALKING,108.0,75.0,941.0,,9001.0,49800.0,195.0,20.0,4200.0,9000.0,420.0,170.0,94.0,2280.0,72.0,1560.0,1102_mrw_dailies_6,,78.0,1649520000.0,28800.0,15979.0,12000.0,6900.0,unknown,x43c7916-6251ad80-c288-6,5460.0
1043.0,13961.0,17100.0,WALKING,108.0,76.0,957.0,,9040.0,50640.0,195.0,20.0,4680.0,9000.0,420.0,170.0,97.0,2280.0,72.0,1560.0,1102_mrw_dailies_6,,78.0,1649520000.0,28800.0,16035.0,12000.0,7380.0,unknown,x43c7916-6251ad80-c5d0-6,5460.0
1267.0,17001.0,19380.0,WALKING,104.0,78.0,1633.0,,11251.0,86400.0,201.0,20.0,13860.0,9000.0,600.0,170.0,97.0,3480.0,62.0,1560.0,1102_mrw_dailies_6,420.0,67.0,1649520000.0,28800.0,19180.0,12000.0,17940.0,very_stressful_awake,x43c7916-6251ad80-15180-6,5460.0
0.0,0.0,,WALKING,,-1.0,434.0,,0.0,22980.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649606400.0,28800.0,0.0,12000.0,,unknown,x43c7916-6252ff00-59c4-6,0.0
2.0,60.0,,WALKING,84.0,64.0,579.0,,24.0,30660.0,0.0,20.0,,9000.0,,84.0,64.0,60.0,84.0,0.0,1102_mrw_dailies_6,,84.0,1649606400.0,28800.0,34.0,12000.0,60.0,unknown,x43c7916-6252ff00-77c4-6,0.0
143.0,2720.0,2160.0,WALKING,88.0,54.0,851.0,,2374.0,45060.0,1.0,20.0,960.0,9000.0,4260.0,125.0,96.0,5220.0,65.0,0.0,1102_mrw_dailies_6,720.0,80.0,1649606400.0,28800.0,3376.0,12000.0,10440.0,unknown,x43c7916-6252ff00-b004-6,0.0
291.0,5577.0,4740.0,WALKING,87.0,48.0,1123.0,,4851.0,59460.0,7.0,20.0,1980.0,9000.0,6960.0,141.0,96.0,6360.0,43.0,0.0,1102_mrw_dailies_6,2700.0,75.0,1649606400.0,28800.0,6899.0,12000.0,15300.0,unknown,x43c7916-6252ff00-e844-6,0.0
291.0,5577.0,4740.0,WALKING,87.0,48.0,1124.0,,4851.0,59520.0,7.0,20.0,1980.0,9000.0,6960.0,141.0,96.0,6360.0,43.0,0.0,1102_mrw_dailies_6,2700.0,75.0,1649606400.0,28800.0,6899.0,12000.0,15300.0,unknown,x43c7916-6252ff00-e880-6,0.0
291.0,5577.0,4740.0,WALKING,87.0,48.0,1631.0,,4851.0,86340.0,7.0,20.0,1980.0,9000.0,6960.0,141.0,96.0,6360.0,43.0,0.0,1102_mrw_dailies_6,2700.0,75.0,1649606400.0,28800.0,6899.0,12000.0,15300.0,unknown,x43c7916-6252ff00-15144-6,0.0
1.0,39.0,120.0,WALKING,102.0,87.0,586.0,,44.0,31020.0,0.0,20.0,60.0,9000.0,,102.0,87.0,,102.0,0.0,1102_mrw_dailies_6,,102.0,1649692800.0,28800.0,62.0,12000.0,60.0,unknown,x43c7916-62545080-792c-6,0.0
78.0,1870.0,1920.0,WALKING,86.0,59.0,859.0,,1827.0,45480.0,0.0,20.0,660.0,9000.0,1380.0,113.0,93.0,4140.0,65.0,0.0,1102_mrw_dailies_6,180.0,78.0,1649692800.0,28800.0,2599.0,12000.0,6180.0,unknown,x43c7916-62545080-b1a8-6,0.0
199.0,5048.0,5040.0,WALKING,83.0,52.0,1403.0,,4099.0,74280.0,8.0,20.0,1200.0,9000.0,8220.0,129.0,93.0,9480.0,60.0,0.0,1102_mrw_dailies_6,1320.0,69.0,1649692800.0,28800.0,5830.0,12000.0,18900.0,unknown,x43c7916-62545080-12228-6,0.0
199.0,5048.0,5040.0,WALKING,83.0,52.0,1633.0,,4099.0,86400.0,8.0,20.0,1200.0,9000.0,8220.0,129.0,93.0,9480.0,60.0,0.0,1102_mrw_dailies_6,1320.0,69.0,1649692800.0,28800.0,5830.0,12000.0,18900.0,unknown,x43c7916-62545080-15180-6,0.0
0.0,0.0,,WALKING,,-1.0,43.0,,0.0,2280.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1649779200.0,28800.0,0.0,12000.0,,unknown,x43c7916-6255a200-8e8-6,0.0
378.0,6575.0,4680.0,WALKING,87.0,41.0,1385.0,,5370.0,73320.0,7.0,20.0,1260.0,9000.0,13080.0,169.0,95.0,7440.0,63.0,180.0,1102_mrw_dailies_6,6420.0,74.0,1652889600.0,28800.0,7638.0,12000.0,21780.0,balanced_awake,x43c7916-62851800-11e68-6,480.0
0.0,0.0,,WALKING,,-1.0,26.0,,0.0,1380.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1652976000.0,28800.0,0.0,12000.0,,unknown,x43c7916-62866980-564-6,0.0
378.0,6575.0,4680.0,WALKING,87.0,41.0,1633.0,,5370.0,86400.0,7.0,20.0,1260.0,9000.0,13080.0,169.0,95.0,7440.0,63.0,180.0,1102_mrw_dailies_6,6420.0,74.0,1652889600.0,28800.0,7638.0,12000.0,21780.0,balanced_awake,x43c7916-62851800-15180-6,480.0
0.0,60.0,,WALKING,,-1.0,582.0,,8.0,30840.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1652976000.0,28800.0,12.0,12000.0,,unknown,x43c7916-62866980-7878-6,0.0
280.0,5821.0,4860.0,WALKING,118.0,58.0,1406.0,,2672.0,74400.0,10.0,20.0,1620.0,9000.0,2160.0,159.0,96.0,4620.0,66.0,0.0,1102_mrw_dailies_6,840.0,84.0,1652976000.0,28800.0,3800.0,12000.0,8400.0,unknown,x43c7916-62866980-122a0-6,0.0
354.0,7734.0,6060.0,WALKING,115.0,54.0,1633.0,,3636.0,86400.0,15.0,20.0,1680.0,9000.0,2580.0,159.0,96.0,4980.0,66.0,0.0,1102_mrw_dailies_6,1980.0,75.0,1652976000.0,28800.0,5171.0,12000.0,9240.0,unknown,x43c7916-62866980-15180-6,0.0
0.0,0.0,,WALKING,,-1.0,46.0,,0.0,2460.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1653062400.0,28800.0,0.0,12000.0,,unknown,x43c7916-6287bb00-99c-6,0.0
0.0,15.0,,WALKING,,-1.0,796.0,,11.0,42120.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1653062400.0,28800.0,16.0,12000.0,,unknown,x43c7916-6287bb00-a488-6,0.0
140.0,3616.0,1320.0,WALKING,88.0,21.0,1069.0,,2785.0,56580.0,12.0,20.0,180.0,9000.0,1020.0,140.0,96.0,720.0,62.0,0.0,1102_mrw_dailies_6,4980.0,75.0,1653062400.0,28800.0,3961.0,12000.0,1920.0,unknown,x43c7916-6287bb00-dd04-6,0.0
252.0,6775.0,2880.0,WALKING,82.0,17.0,1613.0,,4924.0,85380.0,22.0,20.0,540.0,9000.0,1380.0,140.0,96.0,1920.0,52.0,0.0,1102_mrw_dailies_6,17340.0,64.0,1653062400.0,28800.0,7003.0,12000.0,3840.0,unknown,x43c7916-6287bb00-14d84-6,0.0
0.0,0.0,,WALKING,,-1.0,254.0,,0.0,13440.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1653148800.0,28800.0,0.0,12000.0,,unknown,x43c7916-62890c80-3480-6,0.0
252.0,6775.0,2880.0,WALKING,82.0,17.0,1633.0,,4924.0,86400.0,22.0,20.0,540.0,9000.0,1380.0,140.0,96.0,1920.0,52.0,0.0,1102_mrw_dailies_6,17340.0,64.0,1653062400.0,28800.0,7003.0,12000.0,3840.0,unknown,x43c7916-6287bb00-15180-6,0.0
0.0,15.0,60.0,WALKING,,-1.0,834.0,,6.0,44160.0,0.0,20.0,,9000.0,,,,,,0.0,1102_mrw_dailies_6,,,1653148800.0,28800.0,8.0,12000.0,,unknown,x43c7916-62890c80-ac80-6,0.0
